Lep Name,Lep Url 
Belenois gidica,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Belenois_gidica-01_%28xndr%29.jpg/270px-Belenois_gidica-01_%28xndr%29.jpg
Belenois raffrayi,None
Belenois subeida,None
Belenois theuszi,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Belenois_theuszi.JPG/139px-Belenois_theuszi.JPG
Catasticta nimbice,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Catasticta_nimbice_-_Mariposa_victoria_mexicana.jpg/180px-Catasticta_nimbice_-_Mariposa_victoria_mexicana.jpg
Catopsilia grandidieri,None
Cepora boisduvaliana,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Cepora_boisduvaliana_boisduvaliana_male_verso.jpg/228px-Cepora_boisduvaliana_boisduvaliana_male_verso.jpg
Cepora judith,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Cepora_aspasia_olga_20140503.jpg/270px-Cepora_aspasia_olga_20140503.jpg
Cepora nadina,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Close_wing_position_of_Cepora_nadina_Lucas%2C_1852_%E2%80%93_Lesser_Gull.jpg/270px-Close_wing_position_of_Cepora_nadina_Lucas%2C_1852_%E2%80%93_Lesser_Gull.jpg
Colias alfacariensis,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Berger%27s_Clouded_Yellow_-_Colias_sareptensis_03.jpg/261px-Berger%27s_Clouded_Yellow_-_Colias_sareptensis_03.jpg
Colias eurytheme,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/McGeorge_Colias_eurytheme.JPG/270px-McGeorge_Colias_eurytheme.JPG
Colias hyperborea,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Colias_hyperborea_puella_male_Holotype_01_dorsal_side_DSM.jpg/240px-Colias_hyperborea_puella_male_Holotype_01_dorsal_side_DSM.jpg
Colias nastes,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Colias_nastes_nastes_female_01_dorsal_side_ZISP.jpg/240px-Colias_nastes_nastes_female_01_dorsal_side_ZISP.jpg
Colias spp.,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/HorsfieldMoorCatalogueEastIndiaCompanyLepidoptera2Plate4.jpg/138px-HorsfieldMoorCatalogueEastIndiaCompanyLepidoptera2Plate4.jpg
Colotis liagore,None
Colotis phisadia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Colotis_phisadia.JPG/229px-Colotis_phisadia.JPG
Colotis pleione,None
Colotis rogersi,None
Colotis sp.,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/TransactionsoEntomological_Society1906Plate2.jpg/113px-TransactionsoEntomological_Society1906Plate2.jpg
Colotis subfasciatus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Colotis_subfasciatus_m.JPG/251px-Colotis_subfasciatus_m.JPG
Colotis venosa,None
Delias belladonna,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Close_wing_position_of_Delias_belladonna_Fabricius%2C_1793_%E2%80%93_Hill_Jezebel_Butterflies_of_Talle_valley_-_5.jpg/270px-Close_wing_position_of_Delias_belladonna_Fabricius%2C_1793_%E2%80%93_Hill_Jezebel_Butterflies_of_Talle_valley_-_5.jpg
Delias descombesi,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Delias_descombesi_MHNT.jpg/434px-Delias_descombesi_MHNT.jpg
Delias pasithoe,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Close_wing_position_of_Delias_pasithoe_Linnaeus%2C_1767_Red-base_Jezebel.jpg/270px-Close_wing_position_of_Delias_pasithoe_Linnaeus%2C_1767_Red-base_Jezebel.jpg
Dismorphia astyocha,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Zutr%C3%A4ge_zur_Sammlung_exotischer_Schmettlinge_%28sic%29_%28Plate_84%29_%286105898233%29.jpg/130px-Zutr%C3%A4ge_zur_Sammlung_exotischer_Schmettlinge_%28sic%29_%28Plate_84%29_%286105898233%29.jpg
Dismorphia psamathe,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Macrolepidoptera15seit_0065.jpg/131px-Macrolepidoptera15seit_0065.jpg
Euchloe creusa,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Euchloe_creusa.JPG/158px-Euchloe_creusa.JPG
Eurema,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Eurema_blanda_at_Nayikayam_Thattu.jpg/240px-Eurema_blanda_at_Nayikayam_Thattu.jpg
Eurema blanda,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Eurema_blanda_at_Nayikayam_Thattu.jpg/240px-Eurema_blanda_at_Nayikayam_Thattu.jpg
Eurema daira,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Barred_yellow_%28Eurema_daira_palmira%29.JPG/270px-Barred_yellow_%28Eurema_daira_palmira%29.JPG
Eurema desjardinsii,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Angled_grass_yellow_%28Eurema_desjardinsii_marshalli%29.jpg/270px-Angled_grass_yellow_%28Eurema_desjardinsii_marshalli%29.jpg
Eurema hecabe,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Common_grass_yellow_%28Eurema_hecabe_solifera%29.jpg/270px-Common_grass_yellow_%28Eurema_hecabe_solifera%29.jpg
Eurema nise,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Cramer%27s_little_sulphur_%28Eurema_nise_nise%29.JPG/270px-Cramer%27s_little_sulphur_%28Eurema_nise_nise%29.JPG
Eurema palmira,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Barred_yellow_%28Eurema_daira_palmira%29.JPG/270px-Barred_yellow_%28Eurema_daira_palmira%29.JPG
Eurema sari,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Eurema_sari_sodalis_dorsal.jpg/191px-Eurema_sari_sodalis_dorsal.jpg
Eurema sp.,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Eurema_sp._%2816238616316%29.jpg/271px-Eurema_sp._%2816238616316%29.jpg
Eurema spp.,None
Eurema tenella,None
Eurema tilaha,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/RhopaloceraMalayanaXXV.jpg/135px-RhopaloceraMalayanaXXV.jpg
Ganyra josephina,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Ganyra_josephina_josepha.jpg/270px-Ganyra_josephina_josepha.jpg
Gonepteryx farinosa,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Gonepteryx_farinosa_-_Powdered_Brimstone%2C_Osmaniye%2C_2011-06-07_01-1.jpg/267px-Gonepteryx_farinosa_-_Powdered_Brimstone%2C_Osmaniye%2C_2011-06-07_01-1.jpg
Gonepteryx rhamni,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Common_brimstone_%28Gonepteryx_rhamni%29_female_underside.JPG/270px-Common_brimstone_%28Gonepteryx_rhamni%29_female_underside.JPG
Zerene eurydice,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Zerene_eurydice_f.jpg/270px-Zerene_eurydice_f.jpg
Greya solenobiella,None
Greya subalba,None
Greya suffusca,None
Lampronia capitella,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Lampronia_capitella.jpg/311px-Lampronia_capitella.jpg
Prodoxus aenescens,None
Tegeticula maculata,None
Tegeticula synthetica,None
Tetragma gei,None
Vespina quercivora,None
?genus sp. F,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Chestnuts.jpg/221px-Chestnuts.jpg
Acanthopsyche,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Acanthopsyche_atra_BE-MK-5929b.jpg/261px-Acanthopsyche_atra_BE-MK-5929b.jpg
Acanthopsyche atra,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Acanthopsyche_atra_BE-MK-5929b.jpg/261px-Acanthopsyche_atra_BE-MK-5929b.jpg
Acanthopsyche entwistlei,None
Acanthopsyche sp.,None
Amatissa consorta,None
Amicta lutea,None
Apterona helix,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Snailcase_bagworm_%28Apterona_helicoidella%29.jpg/270px-Snailcase_bagworm_%28Apterona_helicoidella%29.jpg
Astala confederata,None
Auchmophila kordofensis,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Sitzungsberichte_%281906%29_%2814784658583%29.jpg/112px-Sitzungsberichte_%281906%29_%2814784658583%29.jpg
Bambalina sp.,None
Canephora unicolor,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Psyche_unicolor.png/318px-Psyche_unicolor.png
Cryptothelea macleayi,None
Cryptothelea mahanti,None
Cryptothelea surinamensis,None
Curtorama cassiae,None
Degia imparata,None
Eumeta variegata,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/A35-20130805-131_%289729844718%29.jpg/268px-A35-20130805-131_%289729844718%29.jpg
Gymnelema leucopasta,None
Kophene,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Piepers_and_Snellen_Rhopalocera_of_Java_Plate_VIII.jpg/126px-Piepers_and_Snellen_Rhopalocera_of_Java_Plate_VIII.jpg
Kophene minor,None
Kophene snelleni,None
Kotochalia,None
Kotochalia daguerrei,None
Lumacra kuenckelii,None
Mahasena colona,None
Manatha albipes,None
Manatha scotopepla,None
Monda bicolor,None
Naevipenna cruttwelli,None
Oiketicoides javana,None
Oiketicus,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Oiketicus_kirbyi_3.jpg/135px-Oiketicus_kirbyi_3.jpg
Oiketicus elongatus,None
Oiketicus sp.,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Oiketicus_sp_%28psychidae%29.jpg/307px-Oiketicus_sp_%28psychidae%29.jpg
Oiketicus westwoodii,None
Oiketicus zihyatanejensis,None
Oreopsyche angustella,None
Orophora triangularis,None
Piestoceros conjunctella,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Pl.2-19-Piestoceros_conjunctella_Walker%2C_1863.jpg/205px-Pl.2-19-Piestoceros_conjunctella_Walker%2C_1863.jpg
Plutorectis caespitosae,None
Plutorectis melanodes,None
Prochalia pygmaea,None
Psomocolax katani,None
Psyche crassiorella,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Psyche_crassiorella.case.jpg/160px-Psyche_crassiorella.case.jpg
Psyche pinicola,None
Psyche rotunda,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Lenlevement_de_psyche-paul_baudry.jpg/119px-Lenlevement_de_psyche-paul_baudry.jpg
Pterogyne insularis,None
Taleporia tubulosa,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Taleporia_tubulosa.male.jpg/314px-Taleporia_tubulosa.male.jpg
Agdistis meridionalis,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Britishentomologyvolume6Plate471.jpg/108px-Britishentomologyvolume6Plate471.jpg
Agdistis sphinx,None
Anstenoptilia marmarodactyla,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Anstenoptilia_marmarodactyla_%2828945833108%29.jpg/240px-Anstenoptilia_marmarodactyla_%2828945833108%29.jpg
Calyciphora xanthodactyla,None
Capperia ningoris,None
Cnaemidophorus rhododactyla,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Cnaemidophorus_rhododactyla.jpg/252px-Cnaemidophorus_rhododactyla.jpg
Cosmoclostis aglaodesma,None
Cosmoclostis premnicola,None
Crombrugghia laetus,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Cronbrugghia_laetus%2C_Sarnau%2C_North_Wales%2C_June_2011_%282%29_%2819718549232%29.jpg/152px-Cronbrugghia_laetus%2C_Sarnau%2C_North_Wales%2C_June_2011_%282%29_%2819718549232%29.jpg
Geina,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Geina_periscelidactylus.jpg/180px-Geina_periscelidactylus.jpg
Geina buscki,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Geina_buscki.jpg/196px-Geina_buscki.jpg
Geina didactyla,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Himmelman%27s_Plume_Moth_-_Geina_didactyla.jpg/239px-Himmelman%27s_Plume_Moth_-_Geina_didactyla.jpg
Hellinsia carphodactylus,None
Hellinsia inulae,None
Hellinsia sulphureodactylus,None
Hellinsia tephradactylus,None
Imbophorus aptalis,None
Lantanophaga,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Lantanophaga_pusillidactylus.jpg/240px-Lantanophaga_pusillidactylus.jpg
Leioptilus inquinatus,None
Lioptilodes parvus,None
Megalorhipida defectalis,None
Nippoptilia vitis,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Nippoptilia_vitis_%2815787382716%29.jpg/270px-Nippoptilia_vitis_%2815787382716%29.jpg
Ochyrotica concursa,None
Ochyrotica cretosa,None
Ochyrotica zanclistes,None
Oidaematophorus eupatorii,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Oidaematophorus_eupatorii.JPG/237px-Oidaematophorus_eupatorii.JPG
Oidaematophorus longifrons,None
Oidaematophorus phoebus,None
Oxyptilus anthites,None
Oxyptilus delawaricus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Oxyptilus_delawarica1.JPG/269px-Oxyptilus_delawarica1.JPG
Oxyptilus distans,None
Oxyptilus regulus,None
Platyptilia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Platyptilia_aarviki.JPG/301px-Platyptilia_aarviki.JPG
Platyptilia farfarellus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Platyptilia_farfarellus_specimen.jpg/240px-Platyptilia_farfarellus_specimen.jpg
Platyptilia gonodactyla,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Platyptilia_gonodactyla.jpg/240px-Platyptilia_gonodactyla.jpg
Platyptilia isodactyla,None
Platyptilia isodactylus,None
Platyptilia molopias,None
Platyptilia percnodactyla,None
Platyptilia tesseradactyla,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Platyptilia_tesseradactyla_%2841148019002%29.jpg/240px-Platyptilia_tesseradactyla_%2841148019002%29.jpg
Postplatyptilia,None
Procapperia maculatus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Procapperia_maculatus.gif/270px-Procapperia_maculatus.gif
Pselnophorus heterodactyla,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Pselnophorus_heterodactyla_-_%D0%9F%D0%B0%D0%BB%D1%8C%D1%86%D0%B5%D0%BA%D1%80%D1%8B%D0%BB%D0%BA%D0%B0_%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D0%BF%D0%B0%D0%BB%D0%B0%D1%8F_%2829114521048%29.jpg/240px-Pselnophorus_heterodactyla_-_%D0%9F%D0%B0%D0%BB%D1%8C%D1%86%D0%B5%D0%BA%D1%80%D1%8B%D0%BB%D0%BA%D0%B0_%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D0%BF%D0%B0%D0%BB%D0%B0%D1%8F_%2829114521048%29.jpg
Pterophorus acarnella,None
Pterophorus adamas,None
Pterophorus baliodactyla,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Merrifieldia_baliodactylus_%2827971416206%29.jpg/270px-Merrifieldia_baliodactylus_%2827971416206%29.jpg
Pterophorus bystropogonis,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/PZSL1907Plate51.png/116px-PZSL1907Plate51.png
Pterophorus candidalis,None
Pterophorus chionadelpha,None
Stenoptilia bipunctidactyla,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Stenoptilia_bipunctidactyla.jpg/240px-Stenoptilia_bipunctidactyla.jpg
Trichoptilus lobidactylus,None
Trichoptilus potentellus,None
Trichoptilus wahlbergi,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Pterophoridae-Stenodacma_wahlbergi-15mm-02.jpg/240px-Pterophoridae-Stenodacma_wahlbergi-15mm-02.jpg
Wheeleria,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Wheeleria_spilodactylus.jpg/227px-Wheeleria_spilodactylus.jpg
Accinctapubes albifasciata,None
Achyra llaguenalis,None
Acrobasis caryalbella,None
Acrobasis comptella,None
Acrobasis cunulae,None
Acrobasis encaustella,None
Acrobasis irrubriella,None
Acrobasis juglanivorella,None
Acrobasis kearfottella,None
Acrobasis latifasciella,None
Acrobasis nuxvorella,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Acrobasis_nuxvorella.jpg/270px-Acrobasis_nuxvorella.jpg
Acrobasis olivalis,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/%281437%29_Acrobasis_consociella_-_Flickr_-_Bennyboymothman.jpg/248px-%281437%29_Acrobasis_consociella_-_Flickr_-_Bennyboymothman.jpg
Acrobasis repandana,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Conobathra_repandana.jpg/285px-Conobathra_repandana.jpg
Acrobasis romanella,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Acrobasis_romanella.JPG/270px-Acrobasis_romanella.JPG
Acrobasis sodalella,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Acrobasis.sodalella.mounted.jpg/330px-Acrobasis.sodalella.mounted.jpg
Agathodes,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Agathodes_ostentalis_India.jpg/136px-Agathodes_ostentalis_India.jpg
Aglossa incultalis,None
Aglossa ocellalis,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Aglossa_ocellalis.png/270px-Aglossa_ocellalis.png
Aglossa pinguinalis,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Aglossa_pinguinalis_%282010-07-01%29_02.jpg/262px-Aglossa_pinguinalis_%282010-07-01%29_02.jpg
Aglossodes perstrigata,None
Agrioglypta samoana,None
Amalafrida leithella,None
Antigastra catalaunalis,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/%281400%29_Antigastra_catalaunalis_%2829001985473%29.jpg/191px-%281400%29_Antigastra_catalaunalis_%2829001985473%29.jpg
Anypsipyla univitella,None
Aphomia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Aphomia_curvicostella.JPG/270px-Aphomia_curvicostella.JPG
Aphomia zelleri,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Aphomia_zelleri_%288738210995%29.jpg/240px-Aphomia_zelleri_%288738210995%29.jpg
Apomyelois bistriatella,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Apomyelois_bistriatella_%2841211193601%29.jpg/240px-Apomyelois_bistriatella_%2841211193601%29.jpg
Ategumia ebulealis,None
Ategumia matutinalis,None
Aurana actiosella,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Aurana_actiosella_%2815872231605%29.jpg/240px-Aurana_actiosella_%2815872231605%29.jpg
Aurana vinaceella,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/A46-20160602-212_%2829250031411%29.jpg/268px-A46-20160602-212_%2829250031411%29.jpg
Autocharis fessalis,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/A49-20150415-077_%2818917941163%29.jpg/268px-A49-20150415-077_%2818917941163%29.jpg
Brihaspa atrostigmella,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Lepidoptera2RobinsonPZSL1867.jpg/109px-Lepidoptera2RobinsonPZSL1867.jpg
Cataclysta lemnata,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Cataclysta_lemnata_f_FvL.jpg/241px-Cataclysta_lemnata_f_FvL.jpg
Chilo,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Chilo_terrenellus.jpg/240px-Chilo_terrenellus.jpg
Coniesta ignefusalis,None
Conogethes clioalis,None
Diaphania limitalis,None
Dichocrocis megillalis,None
Dioryctria,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Dioryctria_simplicella.jpg/240px-Dioryctria_simplicella.jpg
Ectomyelois?,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Ectomyelois_bipectinalis_male.jpg/342px-Ectomyelois_bipectinalis_male.jpg
Eloeidiphilos adustalis,None
Epipaschia sp.,None
Epipaschia zelleri,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/-_5579_%E2%80%93_Macalla_zelleri_%E2%80%93_Zeller%27s_Epipaschia_Moth_%2816224620041%29.jpg/187px--_5579_%E2%80%93_Macalla_zelleri_%E2%80%93_Zeller%27s_Epipaschia_Moth_%2816224620041%29.jpg
Epischnia asteriscella,None
Epischnia illotella,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Mediterranean_Flour_Moth._Epischnia_illotella_-_Flickr_-_gailhampshire_%281%29.jpg/198px-Mediterranean_Flour_Moth._Epischnia_illotella_-_Flickr_-_gailhampshire_%281%29.jpg
Ereboenis saturata,None
Euchromius californicalis,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Euchromius_californicalis_%2842689664072%29.jpg/240px-Euchromius_californicalis_%2842689664072%29.jpg
Euclasta maceratalis,None
Euclasta splendidalis,None
Euclasta whalleyi,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Euclasta_gigantalis.jpg/283px-Euclasta_gigantalis.jpg
Eudonia angustea,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/DSC09286_British_Moths_Crambidae_Scopariinae_Eudonia_angustea.jpg/212px-DSC09286_British_Moths_Crambidae_Scopariinae_Eudonia_angustea.jpg
Eudonia submarginalis,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Eudonia_submarginalis_female2.jpg/284px-Eudonia_submarginalis_female2.jpg
Eudonia truncicolella,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Eudonia.truncicolella.jpg/271px-Eudonia.truncicolella.jpg
Eulepte inguinalis,None
Eurrhypara hortulata,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Eurrhypara_hortulata-01_%28xndr%29.jpg/270px-Eurrhypara_hortulata-01_%28xndr%29.jpg
Eurythmia hospitella,None
Eusabena monostictalis,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/A32-20111024-P118_%286415699957%29.jpg/269px-A32-20111024-P118_%286415699957%29.jpg
